id,title,url,description,organization
5846ca4f88ee386024c65bb3,Annuaire des représentations départementales de la Protection Civile,http://www.data.gouv.fr/fr/datasets/annuaire-des-representations-departementales-de-la-protection-civile/,Coordonnées des représentations départementales de la Fédération Nationale de Protection Civile (associations départementales).,Fédération Nationale de Protection Civile
5845abf4c751df7bc0c0bb7e,Lauréat-e-s du trophée Les Étoiles de l'Europe,http://www.data.gouv.fr/fr/datasets/laureat-e-s-du-trophee-les-etoiles-de-leurope/,"Créés en 2013 par le ministère en charge de l’Enseignement supérieur et de la Recherche, les trophées des Étoiles de l’Europe valorisent les équipes de chercheurs pour leur engagement européen et leur travail de coordination de projets.

À ce titre, ils récompensent :
- des équipes de chercheurs coordonnées par un porteur de projet déposé au nom d’une structure française, qui ont remporté un appel à projet européen et mené à bien ce projet jusqu’à son terme ;
- des projets terminés dont le rapport final aura été déposé entre le 1er juillet de l’année précédente et le 30 juin de l’année en cours.

Les lauréats sont sélectionnés par un jury de haut niveau en fonction des critères suivants : la qualité de la production scientifique, la création de valeur (retombées économiques et technologiques directes sous forme de nouveaux produits, services et technologies, et retombées indirectes), la dimension sociétale du projet mais aussi, la pluridisciplinarité et l’interdisciplinarité du projet, ou bien encore le nombre de femmes engagées dans le projet, sa contribution à la formation des jeunes, et à la création d’emplois, l’ouverture à l’international, le rôle de leader tenu par les équipes françaises dans le projet.","Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation"
583eac9ac751df6321c0bb7e,Archive en agro-écologie de BSV (Bulletins de Santé du Végétal),http://www.data.gouv.fr/fr/datasets/archive-en-agro-ecologie-de-bsv-bulletins-de-sante-du-vegetal/,"The corpus describes damage of insects and diseases on crops (wheat, wine...). 
corpus contains 41,000 documents. 17,000 were published from 1960 till 2000 of medium quality about text recognition.
Each file contains level of risk about crop from a region of France. Texts are in French


size of document corpus  : 40,899
size of document sample :      37 (from different region of France, with different crops)

size of the corpus (txt format) in octets: 457 Mb
size of the corpus (pdf format) in octets: 37 Gb

metadata for each file:

_id:		name of the file
region:		name of a French region (example: Alsace)
crops:		list of crop names (example: wheat)
diseases:	list of diseases names (example: oidium)
insects:	list of insects names (for example: puceron noir)
risk:		patterns of risk (example : ""12% of fields"")
town:		list of cities (example: Dijon)
date:		date of publication of the document
pesticides:	list of pesticides (exmple: d.d.t.)

The database contains :
	cited areas:		27
	cited insects:		389
	cited diseases:		279
	cited pesticids:	727
	cited crops:		122",
5838300988ee386317c65bb3,Baromètre du Numérique,http://www.data.gouv.fr/fr/datasets/barometre-du-numerique/,"Le **Baromètre du Numérique** est une étude de référence sur l’adoption par les Français des **équipements et des usages numériques**. Il est le fruit d’une collaboration entre le Conseil général de l'économie (**CGE**) et l'Autorité de régulation des communications électroniques et des postes (**Arcep**) depuis 2003, à laquelle l’**Agence du Numérique** s’est associée depuis l’édition 2016.

Chaque année, au mois de juin, le Centre de recherche pour l'étude et l'observation des conditions de vie (**Credoc**) interroge en face-à-face un **échantillon de plus de 2 000 personnes** représentatif de la population française. Des questions leur sont posées sur la nature de leurs équipements (téléphonie, ordinateur, tablette, etc.) et de leurs usages numériques (réseaux sociaux, e-commerce, administration en ligne, etc.).

Retrouvez le [calendrier des publications](https://www.arcep.fr/cartes-et-donnees/nos-publications-chiffrees/calendrier-de-publication-des-documents-statistiques-de-larcep.html) de l'Arcep.",Autorité de régulation des communications électroniques et des postes (ARCEP)
5835e539c751df74b0c0bb7e,Liste des Collectivités ouvertes,http://www.data.gouv.fr/fr/datasets/liste-des-collectivites-ouvertes/,"Liste des collectivités territoriales ayant ouvert leurs données. On ne présente que les collectivités qui ont publié plus de 5 jeux de données pertinentes. 
Progressivement, les Syndicats Mixtes et structures territoriales produisant des données (non 100% état) seront indexées.",
583570f3c751df1e93c0bb7e,PROFETIC 2D 2016							,http://www.data.gouv.fr/fr/datasets/profetic-2d-2016/,"Le ministère de l'éducation nationale a lancé en 2011 une enquête sur les pratiques des enseignants autour des technologies de l'information et de la communication (TIC). Nous parlons aujourd'hui plutôt des pratiques du numérique chez les enseignants.
D'abord annuelle et seulement dans le second degré, cette enquête est désormais bisannuelle en alternance entre le second degré (année paire) et le premier degré (année impaire).
Cette enquête déclarative auprès de 5000 ou 6000 enseignants permet de connaître l'équipement, les pratiques, la formation et l'appétence des enseignants pour le numérique.",Education Nationale
58357002c751df1c96c0bb7e,ETIC 2016,http://www.data.gouv.fr/fr/datasets/etic-2016/,"""ETIC est un système d'information mis en place par le Ministère de l'éducation nationale en co-maîtrise d'ouvrage entre la DEPP (Direction de l'évaluation, de la prospective et de la performance) et la DNE (Direction du numérique pour l'éducation).
Il permet une collecte annuelle, auprès de toutes les écoles et tous les établissements scolaires publics de France, des données concernant les équipements numériques, les infrastructures et les services. Deux applications sont disponibles : ETIC 1 pour le premier degré et ETIC 2 pour le second degré.
Il sert aussi d'outil de pilotage du numérique aux directeurs d'écoles et chefs d'établissements et tous les échelons supérieurs (Inspecteur de l'éducation nationale, Directeur académique des services de l'éducation nationale, Délégué académique au numérique, Ministère de l'éducation nationale) et fournit des indicateurs sur tous les périmètres de l'échelon école/établissement au périmètre national. Ces indicateurs servent, entre autres, à alimenter le chapitre 2.10 du """"Repère et références statistiques"""" (publié annuellement par la DEPP) et au dialogue de gestion entre les académies et l'administration centrale.
Il est enfin utilisé pour répondre aux demandes émanant des collectivités territoriales ou d'autres partenaires du Ministère.
[ETIC sur éduscol](http://eduscol.education.fr/cid56180/l-enquete-etic.html)""	",Education Nationale
58356df9c751df1864c0bb7e,EVALuENT 2D 2016,http://www.data.gouv.fr/fr/datasets/evaluent-2d-2016/,"""EVALuENT est un dispositif d'évaluation des usages des Espaces Numériques de Travail élaboré en 2011 par le Ministère de l'éducation nationale. Ce cadre d'évaluation a débouché, en 2012, sur une enquête sur les usages des ENT auprès de 600 établissements du second degré et de 5 profils d'utilisateurs (porteurs de projet ENT, chefs d'établissement, enseignants et enseignants-documentalistes, élèves et parents d'élèves). Cette enquête a été renouvelée en 2014 auprès de 1200 établissements du second degré.
Depuis 2015, une enquête EVALuENT dans les écoles du premier degré a été élaborée et interroge les porteurs de projet ENT, directeurs d'école et enseignants, élèves et parents d'élèves. L'enquête sera désormais réalisée en alternance dans le second degré (les années paires) et dans le premier degré (les années impaires).
Après chaque enquête, une synthèse complète est réalisée et publiée sur éduscol.
[EVALuENT sur éduscol] (http://eduscol.education.fr/cid55740/dispositifs-evaluation-des-usages-des-ent.html)""",Education Nationale
582e1e2888ee386b7ac65bb4,Panorama des grands projets SI de l’État,http://www.data.gouv.fr/fr/datasets/panorama-des-grands-projets-si-de-letat-1/,"Issu d’une collaboration étroite entre la DINUM et les ministères, le **panorama des grands projets SI de l’État** recense et décrit les principaux projets informatiques au sein de l’Etat.
 
Il apporte à ce titre :
- une vision partagée des principaux projets informatiques en cours ;
- un levier pour valoriser ces projets ou pour partager les difficultés ;
- le témoignage d’une transformation numérique en marche : dématérialisation, relation usagers, identité numérique, solutions collaboratives, mobilité, big data…
 
Sur cette base, les ministères et les services du Premier ministre identifient et engagent les actions nécessaires au succès de ces projets.
 
Chacun de ces projets est décrit en dix points : nom, descriptif, ministère porteur, date de début, durée prévisionnelle, phase en cours, coût estimatif, caractère interministériel, zone fonctionnelle principale en relation avec le plan d’occupation des sols.
 
Le panorama des grands projets SI est disponible sur [numerique.gouv.fr](https://www.numerique.gouv.fr/publications/panorama-grands-projets-si/).
 
Tout citoyen dispose ainsi d'une vue sur les principaux efforts consentis par l'Etat pour moderniser son système d’information et engager une transformation numérique.",Direction interministérielle du numérique et du système d'information et de communication de l'Etat
582c8978c751df788ec0bb7e,Liste Publique des Organismes de Formation (L.6351-7-1 du Code du Travail),http://www.data.gouv.fr/fr/datasets/liste-publique-des-organismes-de-formation-l-6351-7-1-du-code-du-travail/,"Conformément à l'article L.6351-7-1 du Code du Travail, la liste des organismes déclarés auprès du Préfet de Région territorialement compétent et à jour de leur obligation de transmission du Bilan Pédagogique et Financier est rendue publique.

Vous trouverez ci-joint un lien vous permettant de la télécharger (mise à jour journalière). ATTENTION : LA DATE INDIQUÉE CONCERNE LA DATE DE MISE A DISPOSITION DU LIEN DE CHARGEMENT. LE FICHIER EST BIEN MIS A JOUR QUOTIDIENNEMENT

**Vous ne pouvez pas effectuer votre télé-déclaration sur ce site.**
Retrouvez toutes les informations utiles pour déclarer votre organisme ou transmettre votre Bilan Pédagogique et Financier sur le site du Ministère du travail : [Les formalités de création et de fonctionnement des organismes de formation](http://travail-emploi.gouv.fr/formation-professionnelle/organismes-de-formation-fonctionnement/organismes-formation)",Ministère du travail
58234b9288ee383ff4c65bb3,Horaires en temps réel des réseaux de transport 'SNCF',http://www.data.gouv.fr/fr/datasets/horaires-en-temps-reel-des-reseaux-de-transport-sncf/,"Prochains passages et information du trafic en temps réel des réseaux 'SNCF' [FRANCE (État)]. Le Cerema n'est pas le producteur des données : il ne fait que les référencer. Si l'autorité organisatrice ou l'exploitant renseignent une fiche sur cette plate-forme pour ces mêmes données, le Cerema retirera cette fiche.","Cerema (Pôle ""Mobilité"")"
582195e388ee387bd0c65bb3,"Projet de loi de finances pour 2017 (PLF 2017), jaune personnels affectés dans les cabinets ministériels",http://www.data.gouv.fr/fr/datasets/projet-de-loi-de-finances-pour-2017-plf-2017-jaune-personnels-affectes-dans-les-cabinets-ministeriels/,"La présente annexe au projet de loi de finances pour 2017 vise à rendre compte au Parlement de la composition des cabinets ministériels et de la rémunération des collaborateurs des cabinets.  
Ce document est établi sur la base des informations communiquées par les différents cabinets ministériels. Il ne peut être lu et interprété qu’au regard d’un certain nombre de précautions méthodologiques qui sont décrites dans cette note introductive.  
Le périmètre de ce document concerne les cabinets du Premier ministre, des ministres, et des secrétaires d’Etat en place à la date du 1er août 2016 (soit 39 cabinets).

Veuillez vous référer au document en ligne PLF 2017 Jaune ""[Personnels affectés dans les cabinets ministériels](http://www.performance-publique.budget.gouv.fr/sites/performance_publique/files/farandole/ressources/2017/pap/pdf/jaunes/jaune2017_cabinets.pdf)"" pour les précautions méthodologiques qui sont décrites à la fin de la note introductive.",Ministère de l'économie et des finances
58123657c751df389fc562c8,Référentiel métiers RéFérens III pour la filière des ITRF,http://www.data.gouv.fr/fr/datasets/referentiel-metiers-referens-iii-pour-la-filiere-des-itrf/,"Ce jeu de données reprend les informations et nomenclatures concernant les 242 métiers des ingénieurs et personnels techniques de recherche et de formation (ITRF) et des ingénieurs et personnels techniques de la recherche (ITA) décrits dans le répertoire des branches d’activités professionnelles et des emplois-types, dénommé RéFérens (REFérentiel des Emplois-types de la recherche et de l’Enseignement Supérieur).

Ce jeu de données alimente le [site dédié à ce référentiel](http://referens.enseignementsup-recherche.gouv.fr/).

Il est associé à un autre jeu de données qui présente les [entrées du dictionnaire des compétences](https://www.data.gouv.fr/fr/datasets/dictionnaire-des-competences-referens-iii-pour-la-filiere-des-itrf/) qui décrit les connaissances et compétences liés aux emplois-types de RéFérens III.","Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation"
58123444c751df4dcac562c5,Dictionnaire des compétences - RéFérens III pour la filière des ITRF,http://www.data.gouv.fr/fr/datasets/dictionnaire-des-competences-referens-iii-pour-la-filiere-des-itrf/,"Ce jeu de données reprend les entrées du [dictionnaire des compétences](http://referens.enseignementsup-recherche.gouv.fr/pages/dictionnaire_competences/) qui présente d’une manière structurée et transversale les compétences requises dans une activité professionnelle des filières ITRF (ingénieurs et personnels techniques de recherche et de formation) et ITA (ingénieurs et personnels techniques de la recherche) et en explicite le contenu. La structure de description des compétences retenue s’appuie sur une approche « classique » en trois catégories de compétences : savoir, savoir-faire, savoir-être.

Néanmoins, les intitulés des catégories de compétences jugés équivoques (notamment le concept de « savoir-être ») ont été modifiés. Aussi, les catégories de compétences sont renommées de la façon suivante :
Savoir = Connaissance
Savoir-faire = Compétence opérationnelle
Savoir-être = Compétence comportementale","Ministère de l'Enseignement supérieur, de la Recherche et de l'Innovation"
58078e78c751df2d1a79df72,"Projet de loi de finances pour 2017 (PLF 2017), jaune effort financier de l’État en faveur des associations",http://www.data.gouv.fr/fr/datasets/projet-de-loi-de-finances-pour-2017-plf-2017-jaune-effort-financier-de-letat-en-faveur-des-associations/,Données de l'année 2015 présentées dans l'annexe jaune « Effort financier de l’État en faveur des associations » du PLF 2017,Ministère de l'économie et des finances
58078cd6c751df290f79df72,"Projet de loi de finances pour 2017 (PLF 2017) , données du volet performance",http://www.data.gouv.fr/fr/datasets/projet-de-loi-de-finances-pour-2017-plf-2017-donnees-du-volet-performance/,"La LOLF (loi organique du 1er août 2001 relative aux lois de finances) qui a institué de nouvelles règles d’élaboration et d’exécution du budget de l’État, a également introduit une démarche de performance pour améliorer l’efficacité des politiques publiques. C’est pourquoi de nouveaux outils ont été créés pour mesurer de façon objective la performance publique.

A chaque programme, sont associés des objectifs, définis au niveau national et déclinés en objectifs opérationnels pour les services et les opérateurs mettant en œuvre les politiques. Pour chaque objectif, des indicateurs concrets, pertinents et fiables, mesurent les résultats des politiques menées. Ces indicateurs sont accompagnés de valeurs cibles, sur lesquelles les responsables de programmes s’engagent pour accroître la performance de leurs actions.  
Afin de répondre aux attentes de tous - citoyens, usagers et contribuables - l’administration s’est ainsi fixée trois types d’objectifs, répondant à des enjeux socio-économiques, de qualité de service et d’efficience de gestion.

Ainsi, les rapports annuels de performances (RAP) présentent les résultats des administrations au regard des engagements pris en loi de finances initiale. Ils permettent notamment d’évaluer l’amélioration de la performance en comparant, ex post, les résultats au regard des engagements pris dans les projets annuels de performances (PAP) figurant dans les « bleus » budgétaires par mission.

La présente base est extraite de l’application « Farandole », outil de saisie des éléments budgétaires utilisé conjointement par la direction du budget et les ministères et adapté à la production des documents budgétaires. Elle présente l’ensemble des missions et des programmes ainsi que les objectifs et les indicateurs associés, qui sont présentés dans le volet performance des PAP annexés au projet de loi de finances 2017. Ces documents sont disponibles sur le site Performance Publique :  
<http://www.performance-publique.budget.gouv.fr/documents-budgetaires/lois-projets-lois-documents-annexes-annee/exercice-2017/projet-loi-finances-2017>

Le dispositif de mesure de la performance s’inscrit dans une perspective pluriannuelle en lien avec la temporalité triennale du budget de l’État, en présentant les réalisations, d’une part, et les prévisions, d’autre part. Ainsi, à chaque indicateur utilisé dans le cadre du PLF de l’année N est associée une valeur cible à atteindre pour la fin de la période triennale. Les données prévisionnelles pour les années N+1 et N+2 ainsi que les données de réalisation des années N-1 et N-2 doivent permettre d’apprécier la trajectoire de réalisation des objectifs.

Un effort particulier a été apporté par la direction du Budget afin de rationaliser les indicateurs fournis, dans un souci de lisibilité, de pertinence et de fiabilité. Ainsi, pour le budget total de l’État, hors Programme d’Investissements d’Avenir (PIA), le PLF 2017 comporte 736 indicateurs, soit une diminution sur le triennal, de 24 % par rapport au PLF 2014, qui en comportait 967. Avec la nouvelle mission PIA, le nombre total d’indicateurs s’élève à 751.",Ministère de l'économie et des finances
5807832bc751df174d79df72,Projet de loi de finances pour 2017 (PLF 2017),http://www.data.gouv.fr/fr/datasets/projet-de-loi-de-finances-pour-2017-plf-2017/,"Mis à disposition par la Direction du Budget, ce jeu de données est issu du projet de loi de finances (PLF) pour 2017 et de ses annexes, 

\- PLF2017-Nomenclature Mission Programme Action  
Nomenclature par destination du projet de loi de finances pour 2017

\- PLF2017 Recettes BG  
Recettes nettes du budget général du projet de loi de finances 2017

\- PLF2017 CF par Mission et Nature  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) des comptes de concours financiers (CF) par mission sur l’axe nature (Titre / Catégorie)pour le projet de loi…

\- PLF2017 CS par Mission et Nature  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) des Comptes spéciaux par mission sur l’axe nature (Titre / Catégorie)pour le projet de loi de finances 2017

\- PLF2017 BG par Mission et Nature  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) du Budget général (BG) par mission sur l’axe nature (Titre / Catégorie) pour le projet de loi de finances 2017

\- PLF2017 CF par Mission et Destination  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) des comptes de concours financiers (CF) par mission sur l’axe destination (M / P / A) pour le projet de loi…

\- PLF2017 CS par Mission et Destination  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) des Comptes spéciaux (CS) par mission sur l’axe destination (M / P / A) pour le projet de loi de finances 2017

\- PLF2017 BA par Mission et Destination  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) des Budgets annexes (BA) par mission sur l’axe destination (M / P / A) pour le projet de loi de finances 2017

\- PLF2017 BG par Mission et Destination  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) du Budget général (BG) par mission sur l’axe destination (M / P / A) pour le projet de loi de finances 2017

\- PLF2017 CF par Ministère et T2 / HT2  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) des comptes de concours financiers(CF) par ministère titre 2 / hors titre 2 (T2 / HT2) pour le projet de loi…

\- PLF2017 CS par Ministère et T2 / HT2.  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) des Comptes spéciaux (CS) par ministère titre 2 / hors titre 2 (T2 / HT2) pour le projet de loi de finances 2017

\- PLF2017 BA par Ministère et T2 / HT2  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) des Budgets annexes (BA) par ministère titre 2 / hors titre 2 (T2 / HT2) pour le projet de loi de finances 2017

\- PLF2017 BG par Ministère et T2 / HT2  
crédits en autorisation d'engagement (AE) et crédit de paiement (CP) du Budget général (BG) par ministère titre 2 / hors titre 2 (T2 / HT2) pour le projet de loi de finances 2017

\- PLF2017 CF par Mission et T2 / HT2  
crédits en autorisation d'engagement et crédit de paiement des comptes de concours financiers (CF) par mission titre 2 / hors titre 2 (T2 / HT2) pour le projet de loi de finances…

\- PLF2017 CS par Mission- et T2 / HT2  
crédits en autorisation d'engagement et crédit de paiement des Comptes spéciaux (CS) par mission titre 2 / hors titre 2 (T2 / HT2) pour le projet de loi de finances 2017

\- PLF2017 BA par Mission et T2 / HT2  
crédits en autorisation d'engagement et crédit de paiement des Budgets annexes (BA) par mission titre 2 / hors titre 2 (T2 / HT2) pour le projet de loi de finances 2017

\- PLF2017 BG par Mission et T2 / HT2  
crédits en autorisation d'engagement et crédit de paiement du budget général (BG) par mission titre 2 / hors titre 2 pour le projet de loi de finances 2017

\- PLF2017 BG ETP par ministère  
décompte des emplois équivalent temps plein (ETP) par ministère du Budget général (BG) pour le projet de loi de finances 2017

\- PLF2017 BA ETP par ministère  
décompte des emplois équivalent temps plein (ETP) par ministère des Budgets annexes (BA) pour le projet de loi de finances 2017",Ministère de l'économie et des finances
57fe3bc988ee3846385ff490,Simulateur de CALCUL DES INTERETS MORATOIRES DES MARCHES PUBLICS,http://www.data.gouv.fr/fr/datasets/simulateur-de-calcul-des-interets-moratoires-des-marches-publics/,"
Le site officiel de l'administration française service-public.fr référence une cinquantaine de simulateurs disponibles pour répondre à un large éventail de questions administratives qui se posent aux particuliers et aux professionnels. Certains ont été développés par la DILA, dont  le simulateur de calcul des intérêts moratoires ; ce simulateur est également diffusé sur le site boamp.fr dédié aux marchés publics.


Lors de l'exécution d'un marché public, si l'administration ne respecte pas les délais réglementaires pour payer son fournisseur et son sous-traitant le cas échéant, des pénalités financières sont appliquées.
Ce simulateur d’intérêts moratoires permet de calculer les pénalités de retard de paiement dans le cadre d’un contrat régi par la réglementation des marchés publics.


Les données du simulateur sont mises à jour en fonction des évolutions de la règlementation, au minimum deux fois par an, en janvier et juillet.


Les simulateurs développés par la DILA utilisent le **moteur de simulation G6K** dont les sources sont accessibles via le lien : https://github.com/eureka2/G6K.

Outre les sources, sont à disposition via ce lien :


- La définition (étapes, règles,.), au format XSD, valable pour tous les simulateurs développés avec le moteur G6K ;
- La procédure de mise à disposition et d’installation du moteur.



**Les données du simulateur mises à disposition par la DILA sont constituées :**

- d’un fichier XML pour la définition du simulateur ;
- d’un schéma des données au format JSON ;
- des données au format JSON.


",Premier ministre
57fe1446c751df182f79df72,Classement thématique des sujets de journaux télévisés (janvier 2005 - juin 2018),http://www.data.gouv.fr/fr/datasets/classement-thematique-des-sujets-de-journaux-televises-janvier-2005-juin-2018/,"Classement thématique des sujets diffusés sur les journaux télévisés du soir de six chaînes (TF1, France 2, France 3, Canal +,  Arte, M6) pour la période janvier 2005 à juin 2018.

L’Ina indexe depuis 1995 la totalité des sujets diffusés sur les journaux télévisés du soir des six chaînes dites « historiques » (TF1, France 2, France 3, Canal +,  Arte, M6), par une addition de mots clés appartenant à un thésaurus. A partir de cette indexation, des algorithmes thématisent les sujets entre quatorze rubriques. Un sujet est classé sous une rubrique et une seule.

Le détail de la méthodologie d'indexation et de rubricage des sujets est présenté sur le site internet de l'Inathèque : http://www.inatheque.fr/publications-evenements/ina-stat/ina-stat-methodologie.html.
 ",Institut national de l'audiovisuel
57fbb83f88ee3810d05ff490,Horaires théoriques du réseau de transport 'Ouibus',http://www.data.gouv.fr/fr/datasets/horaires-theoriques-du-reseau-de-transport-ouibus/,"Horaires théoriques du réseau 'Ouibus' [FRANCE METROPOLITAINE (Métropole)]. Autorité organisatrice : service privé. Exploitant : SNCF. Le Cerema n'est pas le producteur des données : il ne fait que les référencer. Si l'autorité organisatrice ou l'exploitant renseignent une fiche sur cette plate-forme pour ces mêmes données, le Cerema retirera cette fiche.
 
 Tous les détails sur le service Ouibus avec le lien suivant : http://passim.info/offre-transport/5107a887de77fe0c4c000009","Cerema (Pôle ""Mobilité"")"
57f63dee88ee384ee85ff490,Annuaire statistique de la défense - édition 2016,http://www.data.gouv.fr/fr/datasets/annuaire-statistique-de-la-defense-edition-2016/,"Pour l’édition 2016 de l’Annuaire statistique du ministère de la défense, la charte éditoriale et le contenu de l’ouvrage ont été revus.
- La charte éditoriale n’avait pas été modifiée depuis de nombreuses années et de fait ne correspondait plus tout à fait aux standards des autres publications du Service de la Statistique Publique. Pour y remédier, l’ouvrage comporte désormais deux parties distinctes : un dossier d’études qui sera spécifique à chaque édition, et des fiches thématiques apportant un éclairage sur des problématiques propres au ministère de la défense. Ces fiches thématiques sont séparées en deux parties : d’un côté, un texte synthétique qui analyse et explique le sujet traité et de l’autre, une page qui comporte les principales données chiffrées ou les figures (cartes, graphiques, etc.).
- Le contenu de l’ouvrage a été modifié également avec des thèmes complémentaires qui n’étaient jusqu’à lors pas traités : le lien avec la Nation, les dépenses en énergie du ministère, la consommation pétrole du ministère, les pensions de retraite, la parité au sein du ministère. 

L'ouvrage complet est accessible [ici](http://www.defense.gouv.fr/sga/le-sga-en-action/economie-et-statistiques/annuaire-statistique-de-la-defense) 


",Ministère des Armées
57f376bc88ee383b445ff490,Recharge à Destination Tesla,http://www.data.gouv.fr/fr/datasets/recharge-a-destination-tesla/,"Caractéristiques et localisation des établissements partenaires de Tesla équipés de bornes de recharge à destination.
Les bornes sont des ""_wall connector_"" Tesla dont la puissance peut aller jusqu'à 22 KW. Elles ne sont cependant pas toutes raccordées en 22 KW dépendamment des établissements.
Certaines bornes sont réservées aux clients Tesla et ne peuvent recharger que les voitures Tesla (hors Roadster) et certaines bornes sont ouvertes à tous les véhicules équipés d'une prise de Type 2. Les bornes sont physiquement identiques mais sont différenciées par des panneaux.
Chaque établissement est équipé d'au minimum deux bornes dont une est ouverte aux autres véhicules électriques en Type 2.
Il convient de toujours appeler l'établissement en amont afin de prendre connaissance des modalités d'accès à la recharge et de l'accessibilité de l'établissement.",Tesla
57f0b8f088ee3808545ff490,Réponses à la consultation sur la mise en oeuvre du Service public de la donnée,http://www.data.gouv.fr/fr/datasets/reponses-a-la-consultation-sur-la-mise-en-oeuvre-du-service-public-de-la-donnee/,"La loi pour une République numérique instaure dans son article 14 un Service public de la donnée autour des données de référence.
A l'occasion de la préparation des décrets d'application, la mission Etalab met en ligne un [questionnaire](http://www.data.gouv.fr/fr/datasets/reponses-a-la-consultation-sur-la-mise-en-oeuvre-du-service-public-de-la-donnee/) du 29 septembre au 20 octobre 2016.
La consultation portait sur:
- le périmètre du service public de la donnée (la liste des données de références),
- les conditions de mise à disposition des données de référence,
- les critères de qualité applicables aux données de référence.

Le présent jeu de données comprend l'ensemble des réponses anonymisées. 

Historique du fichier
- 2 octobre 10h: première publication du fichier (37 contributions)
- 3 octobre 11h: mise à jour (44 contributions)
- 4 octobre 16h: mise à jour (58 contributions)
- 5 octobre 18h: mise à jour (64 contributions)
- 6 octobre 17h: mise à jour (67 contributions)
- 8 octobre 12h: mise à jour (70 contributions)
- 10 octobre 15h: mise à jour (75 contributions)
- 13 octobre 10h: mise à jour (85 contributions)
- 17 octobre 10h: mise à jour (91 contributions)
- 18 octobre 16h: mise à jour (100 contributions)
- 19 octobre 15h: mise à jour (116 contributions)
- 21 octobre: fin de la consultation (161 contributions, après suppression de 2 doublons)
",Etalab
57ee70ddc751df76dc79df72,Les établissements de santé privés sont davantage fréquentés par les catégories sociales aisées,http://www.data.gouv.fr/fr/datasets/les-etablissements-de-sante-prives-sont-davantage-frequentes-par-les-categories-sociales-aisees/,"Source : Études et Résultats n° 976, septembre 2016

Auteur : Nadège Pradines (DREES)

Une hospitalisation sur trois a lieu dans un établissement de santé privé à but lucratif. La fréquentation des cliniques privées est davantage le fait des catégories sociales aisées, et elle est particulièrement marquée en obstétrique : quatre fins de grossesse sur cinq ont lieu dans une clinique privée chez les cadres, contre une sur dix chez les ouvrières. En chirurgie, trois fois sur quatre, c’est dans un établissement privé que les cadres sont hospitalisés, contre une fois sur deux parmi les ouvriers et les chômeurs. En médecine, cette plus grande fréquentation des établissements privés par les classes aisées s’observe aussi, dans de moindres proportions, car l’offre du secteur privé dans ce domaine est plus faible.

Avec l’âge, la fréquence des hospitalisations augmente et le type d’établissement dépend moins de la catégorie sociale. En particulier, les retraités fréquentent beaucoup le secteur public, l’ancienne catégorie sociale jouant un rôle moindre.

L’analyse ne prend pas en compte les différences de morbidités entre catégories sociales, ni celles d’offre disponible. Les écarts mis au jour dans cette étude sont pour partie le reflet de ces différences et ne sauraient donc s’interpréter seulement comme des différences de choix entre catégories sociales, à situation donnée.",Ministère des Solidarités et de la Santé
57e3afa8c751df1e4079df73,Ages et sexe des contributeurs OSM,http://www.data.gouv.fr/fr/datasets/ages-et-sexe-des-contributeurs-osm/,"Ages et sexes des contributeurs OpenStreetMap issue de l'enquête en ligne ECCE Carto, menée entre décembre 2015 et janvier 2016, qui a permis de recueillir 298 réponses auprès de contributeurs français.",Projet de recherche ECCE Carto
57e3ae12c751df1e3d79df72,Localisation des contributeurs OSM,http://www.data.gouv.fr/fr/datasets/localisation-des-contributeurs-osm/,"Localisation des contributeurs OpenStreetMap issue de l'enquête en ligne ECCE Carto, menée entre décembre 2015 et janvier 2016, qui a permis de recueillir 298 réponses auprès de contributeurs français. Les données sont sous forme de points, avec un fichier de localisations par communes pour la France et un fichier de localisation par pays pour les autres pays. Pour chaque point est renseigné le nombre de contributeurs qui y sont rattachés.",Projet de recherche ECCE Carto
57e3a63cc751df1e3f79df72,Résultats de l'enquête ECCE Carto 2015 auprès de contributeurs OSM,http://www.data.gouv.fr/fr/datasets/resultats-de-lenquete-ecce-carto-2015-aupres-de-contributeurs-osm/,"Ces données sur les pratiques, les profils et les valeurs des contributeurs OpenStreetMap sont issues de l'enquête en ligne ECCE Carto, menée entre décembre 2015 et janvier 2016, qui a permis de recueillir 298 réponses auprès de contributeurs français pour qualifier leurs profils, pratiques et valeurs d'engagement.",Projet de recherche ECCE Carto
